index	Category	Num	ColorID	Name	Description	Use_Type	Icon	IconIndex	GamePrice	CashPrice	CashCheck	Update_Date	RareLimit	Type	SubType	PosID1	SubPosID11	SubPosID12	PosID2	SubPosID21	SubPosID22	Kind	StatusType1	StatusValue1	StatusType2	StatusValue2	StatusType3	StatusValue3	StatusType4	StatusValue4	StatusType5	StatusValue5	StatusType6	StatusValue6	StatusType7	StatusValue7	StatusType8	StatusValue8	Require1_Type	Require1_ID	Require1_Value1	Require1_Value2	Require2_Type	Require2_ID	Require2_Value1	Require2_Value2	Require3_Type	Require3_ID	Require3_Value1	Require3_Value2	Require4_Type	Require4_ID	Require4_Value1	Require4_Value2	CoolTime1	CoolTime2	CoolTimeApplyID1	CoolTimeApplyID2	ItemCoolTimeID	DurationTime	StackLimit	ItemLv	Logging	Serialized	Trade	Destroy	Storage	Sell	ItemPointMin	ItemPointMax	OptionID1	OptionID2	OptionID3	OptionID4	MotionTypeID1	MotionTypeID2	EffectID1	EffectID2	EffectID3	EffectID4	OptionType	OptionClass	IconMark	NameColor	Red	Green	Blue	Time_Type	Lifetime	Default_Type	Max_EXP	Limit_EXP	Pet_ClassID	Skill1	SLv1	Consume_SP1	Skill2	SLv2	Consume_SP2	Skill3	SLv3	Consume_SP3	Skill4	SLv4	Consume_SP4	Macro_Type	SetID	QuestID	PvpUse	CashPoint	ItemLvValue	AuctionCategory	AuctionQuality	ShopID	EnchantAllow	WeddingItem	dec_cool	MotionTypeID3	Seal_Min_Cnt	Seal_Max_Cnt	Colouring
300190317	3001	903	17	17級魔力寶石	16級魔力點數寵物提升到17級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	43	95000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190318	3001	903	18	18級魔力寶石	17級魔力點數寵物提升到18級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	43	110000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190319	3001	903	19	19級魔力寶石	18級魔力點數寵物提升到19級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	43	125000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190320	3001	903	20	20級魔力寶石	19級魔力點數寵物提升到20級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	43	150000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190401	3001	904	1	幸運寶石	\n20級前寵物可以鑲嵌的幸運屬性寶石\n\n※參考※\n 已經賦予屬性時強化\n 不是寵物食品\n [N]鍵 -> 給寵物進行鑲嵌		10001303	44	500	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190402	3001	904	2	2級幸運寶石	1級幸運點數寵物提升到2級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	1000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190403	3001	904	3	3級幸運寶石	2級幸運點數寵物提升到3級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	1500	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190404	3001	904	4	4級幸運寶石	3級幸運點數寵物提升到4級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	2500	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190405	3001	904	5	5級幸運寶石	4級幸運點數寵物提升到5級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	3500	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190406	3001	904	6	6級幸運寶石	5級幸運點數寵物提升到6級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	5000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190407	3001	904	7	7級幸運寶石	6級幸運點數寵物提升到7級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	7500	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190408	3001	904	8	8級幸運寶石	7級幸運點數寵物提升到8級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	10000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190409	3001	904	9	9級幸運寶石	8級幸運點數寵物提升到9級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	15000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190410	3001	904	10	10級幸運寶石	9級幸運點數寵物提升到10級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	20000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190411	3001	904	11	11級幸運寶石	10級幸運點數寵物提升到11級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	27500	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190412	3001	904	12	12級幸運寶石	11級幸運點數寵物提升到12級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	35000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190413	3001	904	13	13級幸運寶石	12級幸運點數寵物提升到13級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	45000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190414	3001	904	14	14級幸運寶石	13級幸運點數寵物提升到14級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	55000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190415	3001	904	15	15級幸運寶石	14級幸運點數寵物提升到15級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	67500	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190416	3001	904	16	16級幸運寶石	15級幸運點數寵物提升到16級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	80000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190417	3001	904	17	17級幸運寶石	16級幸運點數寵物提升到17級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	95000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190418	3001	904	18	18級幸運寶石	17級幸運點數寵物提升到18級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	110000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190419	3001	904	19	19級幸運寶石	18級幸運點數寵物提升到19級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	125000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
300190420	3001	904	20	20級幸運寶石	19級幸運點數寵物提升到20級的寶石 \n 不要給寵物食用！\n點擊[N]鍵給寵物進行鑲嵌。		10001303	44	150000	0	0	null	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	0	0	0	0	0	0	0	0
180299901	1802	999	1	初級升級補助藥劑	\n1級~3級寵物升級時需要的輔助藥劑\n\n※參考※\n 不是寵物食品！\n [i]鍵 -> 點擊下角貓圖標		10001303	47	10000	0	0	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4005	1	0	0	0	0	0	0	0	0
180299902	1802	999	2	中級升級補助藥劑	\n4級~8級寵物升級時需要的輔助藥劑\n\n※參考※\n 不是寵物食品！\n [i]鍵 -> 點擊下角貓圖標		10001303	48	30000	0	0	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4005	1	0	0	0	0	0	0	0	0
180299903	1802	999	3	高級升級補助藥劑	\n9級~14級寵物升級時需要的輔助藥劑\n\n※參考※\n 不是寵物食品！\n [i]鍵 -> 點擊下角貓圖標		10001303	49	50000	0	0	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4005	1	0	0	0	0	0	0	0	0
180299904	1802	999	4	頂級升級補助藥劑	\n15級~19級寵物升級時需要的輔助藥劑\n\n※參考※\n 不是寵物食品！\n [i]鍵 -> 點擊下角貓圖標		10001303	50	100000	0	0	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4005	1	0	0	0	0	0	0	0	0
180299905	1802	999	5	變成嬰兒的補助藥劑	\n20級寵物的外形變成兒童形象時需要的輔助藥劑\n\n※參考※\n 注意！寵物升到20級才可以！\n [i]鍵 -> 點擊下角貓圖標\n可交易 \n金幣背包保存功能\n倉庫保存功能		10001303	51	100	1200	1	39169	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4005	1	410002	0	0	0	0	0	0	0
190170101	1901	701	1	寵物用的靈芝草	喚醒沉睡的寵物\n\n※參考※\n可以延期30天\n可交易 \n金幣背包保存功能\n倉庫保存功能		10001304	246	1900000	1900	1	39073	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6002	1	410001	0	0	0	0	0	0	0
190150801	1901	508	1	傳送水晶充電電池	可以對傳送水晶進行充電\n\n※參考※\n可以延期30天\n可交易 \n金幣背包保存功能\n倉庫保存功能		10001303	46	2900000	2900	1	39073	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	154	65	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5003	1	320021	0	0	0	0	0	0	0
170199201	1701	992	1	慶典用蛋糕	\n聖誕節活動物品\n\n※效果※\n5分鐘內增加幸運		10001303	33	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13002201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3004	1	0	0	0	0	0	0	0	0
170199202	1701	992	2	慶典用飲料	\n聖誕節活動物品\n\n※效果※\n5分鐘內增加體力		10001303	34	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13002202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3004	1	0	0	0	0	0	0	0	0
170199101	1701	991	1	手爐	\n聖誕節活動物品\n\n※效果※\nSP恢復2倍		10001303	52	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	13002402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3004	1	0	0	0	0	0	0	0	0
170199102	1701	991	2	秋衣	\n聖誕節活動物品\n\n※效果※\n HP恢復2倍+SP恢復2倍		10001303	53	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	13002401	13002402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3004	1	0	0	0	0	0	0	0	0
170199103	1701	991	3	栗子	\n聖誕節活動物品\n\n※效果※\n HP恢復2倍		10001303	54	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	13002401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3004	1	0	0	0	0	0	0	0	0
170140108	1701	401	8	煙筒傳送膠囊	\n前往聖誕節煙囪		10001303	32	1000	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	256	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	12001	0	12001	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	14500101	14500102	14000012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3002	1	0	0	0	0	0	0	0	0
190170102	1901	701	2	寵物用山寨靈芝草	\n喚醒沉睡的醜醜蛋\n\n※參考※\n  延期2周		10001303	45	100000	0	0	null	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5003	1	0	0	0	0	0	0	0	0
190198701	1901	987	1	聖誕郵票1	\n聖誕節活動物品		10001303	55	1000	0	0	null	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5003	1	0	0	0	0	0	0	0	0
190198702	1901	987	2	聖誕郵票2	\n聖誕節活動物品		10001303	56	5000	0	0	null	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5003	1	0	0	0	0	0	0	0	0
190198703	1901	987	3	聖誕郵票3	\n聖誕節活動物品		10001303	57	10000	0	0	null	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5003	1	0	0	0	0	0	0	0	0
190198704	1901	987	4	聖誕郵票4	\n聖誕節活動物品		10001303	58	50000	0	0	null	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5003	1	0	0	0	0	0	0	0	0
190198705	1901	987	5	聖誕郵票5	\n聖誕節活動物品		10001303	59	100000	0	0	null	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5003	1	0	0	0	0	0	0	0	0
